File ID,Table ID,Sequence Number,Line Number,Start Position,Total Number of Cells in Table,Total Number of Cells in Sequence,Table Title,Subject Area
ACSSF,B05006,25,74,0,,0,Egypt,
ACSSF,B05006,25,75,0,,0,Other Northern Africa,
ACSSF,B05006,25,76,0,,0,Southern Africa:,
ACSSF,B05006,25,77,0,,0,South Africa,
ACSSF,B05006,25,78,0,,0,Other Southern Africa,
ACSSF,B05006,25,79,0,,0,Western Africa:,
ACSSF,B05006,25,80,0,,0,Ghana,
ACSSF,B05006,25,81,0,,0,Liberia,
ACSSF,B05006,25,82,0,,0,Nigeria,
ACSSF,B05006,25,83,0,,0,Other Western Africa,
ACSSF,B05006,25,84,0,,0,"Africa, n.e.c.",
ACSSF,B05006,25,85,0,,0,Oceania:,
ACSSF,B05006,25,86,0,,0,Australia and New Zealand Subregion:,
ACSSF,B05006,25,87,0,,0,Australia,
ACSSF,B05006,25,88,0,,0,Other Australian and New Zealand Subregion,
ACSSF,B05006,25,89,0,,0,"Oceania, n.e.c.",
ACSSF,B05006,25,90,0,,0,Americas:,
ACSSF,B05006,25,91,0,,0,Latin America:,
ACSSF,B05006,25,92,0,,0,Caribbean:,
ACSSF,B05006,25,93,0,,0,Barbados,
ACSSF,B05006,25,94,0,,0,Cuba,
ACSSF,B05006,25,95,0,,0,Dominican Republic,
ACSSF,B05006,25,96,0,,0,Haiti,
ACSSF,B05006,25,97,0,,0,Jamaica,
ACSSF,B05006,25,98,0,,0,Trinidad and Tobago,
ACSSF,B05006,25,99,0,,0,Other Caribbean,
ACSSF,B05006,25,100,0,,0,Central America:,
ACSSF,B05006,25,101,0,,0,Mexico,
ACSSF,B05006,25,102,0,,0,Costa Rica,
ACSSF,B05006,25,103,0,,0,El Salvador,
ACSSF,B05006,25,104,0,,0,Guatemala,
ACSSF,B05006,25,105,0,,0,Honduras,
ACSSF,B05006,25,106,0,,0,Nicaragua,
ACSSF,B05006,25,107,0,,0,Panama,
ACSSF,B05006,25,108,0,,0,Other Central America,
ACSSF,B05006,25,109,0,,0,South America:,
ACSSF,B05006,25,110,0,,0,Argentina,
ACSSF,B05006,25,111,0,,0,Bolivia,
ACSSF,B05006,25,112,0,,0,Brazil,
ACSSF,B05006,25,113,0,,0,Chile,
ACSSF,B05006,25,114,0,,0,Colombia,
ACSSF,B05006,25,115,0,,0,Ecuador,
ACSSF,B05006,25,116,0,,0,Guyana,
ACSSF,B05006,25,117,0,,0,Peru,
ACSSF,B05006,25,118,0,,0,Uruguay,
ACSSF,B05006,25,119,0,,0,Venezuela,
ACSSF,B05006,25,120,0,,0,Other South America,
ACSSF,B05006,25,121,0,,0,Northern America:,
ACSSF,B05006,25,122,0,,0,Canada,
ACSSF,B05006,25,123,0,,0,Other Northern America,
ACSSF,C05006,25,0,130,68 CELLS,191,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION,Foreign Birth
ACSSF,C05006,25,0,0,,0,Universe: Foreign-born population excluding population born at sea,
ACSSF,C05006,25,1,0,,0,Total:,
ACSSF,C05006,25,2,0,,0,Europe:,
ACSSF,C05006,25,3,0,,0,Northern Europe:,
ACSSF,C05006,25,4,0,,0,United Kingdom:,
ACSSF,C05006,25,5,0,,0,"United Kingdom, excluding England",
ACSSF,C05006,25,6,0,,0,England,
ACSSF,C05006,25,7,0,,0,Ireland,
ACSSF,C05006,25,8,0,,0,Other Northern Europe,
ACSSF,C05006,25,9,0,,0,Western Europe:,
ACSSF,C05006,25,10,0,,0,France,
ACSSF,C05006,25,11,0,,0,Germany,
ACSSF,C05006,25,12,0,,0,Other Western Europe,
ACSSF,C05006,25,13,0,,0,Southern Europe:,
ACSSF,C05006,25,14,0,,0,Italy,
ACSSF,C05006,25,15,0,,0,Portugal,
ACSSF,C05006,25,16,0,,0,Other Southern Europe,
ACSSF,C05006,25,17,0,,0,Eastern Europe:,
ACSSF,C05006,25,18,0,,0,Poland,
ACSSF,C05006,25,19,0,,0,Russia,
ACSSF,C05006,25,20,0,,0,Other Eastern Europe,
ACSSF,C05006,25,21,0,,0,"Europe, n.e.c.",
ACSSF,C05006,25,22,0,,0,Asia:,
ACSSF,C05006,25,23,0,,0,Eastern Asia:,
ACSSF,C05006,25,24,0,,0,China:,
ACSSF,C05006,25,25,0,,0,"China, excluding Taiwan",
ACSSF,C05006,25,26,0,,0,Taiwan,
ACSSF,C05006,25,27,0,,0,Japan,
ACSSF,C05006,25,28,0,,0,Korea,
ACSSF,C05006,25,29,0,,0,Other Eastern Asia,
ACSSF,C05006,25,30,0,,0,South Central Asia:,
ACSSF,C05006,25,31,0,,0,India,
ACSSF,C05006,25,32,0,,0,Iran,
ACSSF,C05006,25,33,0,,0,Other South Central Asia,
ACSSF,C05006,25,34,0,,0,South Eastern Asia:,
ACSSF,C05006,25,35,0,,0,Philippines,
ACSSF,C05006,25,36,0,,0,Vietnam,
ACSSF,C05006,25,37,0,,0,Other South Eastern Asia,
ACSSF,C05006,25,38,0,,0,Western Asia:,
ACSSF,C05006,25,39,0,,0,Israel,
ACSSF,C05006,25,40,0,,0,Lebanon,
ACSSF,C05006,25,41,0,,0,Other Western Asia,
ACSSF,C05006,25,42,0,,0,"Asia, n.e.c.",
ACSSF,C05006,25,43,0,,0,Africa:,
ACSSF,C05006,25,44,0,,0,Eastern Africa,
ACSSF,C05006,25,45,0,,0,Northern Africa,
ACSSF,C05006,25,46,0,,0,Western Africa,
ACSSF,C05006,25,47,0,,0,Middle and Southern Africa,
ACSSF,C05006,25,48,0,,0,"Africa, n.e.c.",
ACSSF,C05006,25,49,0,,0,Oceania:,
ACSSF,C05006,25,50,0,,0,Australia and New Zealand Subregion,
ACSSF,C05006,25,51,0,,0,"Oceania, n.e.c.",
ACSSF,C05006,25,52,0,,0,Americas:,
ACSSF,C05006,25,53,0,,0,Latin America:,
ACSSF,C05006,25,54,0,,0,Caribbean:,
ACSSF,C05006,25,55,0,,0,Cuba,
ACSSF,C05006,25,56,0,,0,Jamaica,
ACSSF,C05006,25,57,0,,0,Other Caribbean,
ACSSF,C05006,25,58,0,,0,Central America:,
ACSSF,C05006,25,59,0,,0,Mexico,
ACSSF,C05006,25,60,0,,0,El Salvador,
ACSSF,C05006,25,61,0,,0,Other Central America,
ACSSF,C05006,25,62,0,,0,South America:,
ACSSF,C05006,25,63,0,,0,Brazil,
ACSSF,C05006,25,64,0,,0,Colombia,
ACSSF,C05006,25,65,0,,0,Other South America,
ACSSF,C05006,25,66,0,,0,Northern America:,
ACSSF,C05006,25,67,0,,0,Canada,
ACSSF,C05006,25,68,0,,0,Other Northern America,
ACSSF,B05007,26,0,7,94 CELLS,0,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,Foreign Birth
ACSSF,B05007,26,0,0,,0,Universe:  Foreign-born population,
ACSSF,B05007,26,1,0,,0,Total:,
ACSSF,B05007,26,2,0,,0,Europe :,
ACSSF,B05007,26,3,0,,0,Entered 2000 or later:,
ACSSF,B05007,26,4,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,5,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,6,0,,0,Entered 1990 to 1999:,
ACSSF,B05007,26,7,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,8,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,9,0,,0,Entered 1980 to 1989:,
ACSSF,B05007,26,10,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,11,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,12,0,,0,Entered before 1980:,
ACSSF,B05007,26,13,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,14,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,15,0,,0,Asia:,
ACSSF,B05007,26,16,0,,0,Entered 2000 or later:,
ACSSF,B05007,26,17,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,18,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,19,0,,0,Entered 1990 to 1999:,
ACSSF,B05007,26,20,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,21,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,22,0,,0,Entered 1980 to 1989:,
ACSSF,B05007,26,23,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,24,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,25,0,,0,Entered before 1980:,
ACSSF,B05007,26,26,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,27,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,28,0,,0,Latin America:,
ACSSF,B05007,26,29,0,,0,Caribbean:,
ACSSF,B05007,26,30,0,,0,Entered 2000 or later:,
ACSSF,B05007,26,31,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,32,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,33,0,,0,Entered 1990 to 1999:,
ACSSF,B05007,26,34,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,35,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,36,0,,0,Entered 1980 to 1989:,
ACSSF,B05007,26,37,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,38,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,39,0,,0,Entered before 1980:,
ACSSF,B05007,26,40,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,41,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,42,0,,0,Central America:,
ACSSF,B05007,26,43,0,,0,Mexico:,
ACSSF,B05007,26,44,0,,0,Entered 2000 or later:,
ACSSF,B05007,26,45,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,46,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,47,0,,0,Entered 1990 to 1999:,
ACSSF,B05007,26,48,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,49,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,50,0,,0,Entered 1980 to 1989:,
ACSSF,B05007,26,51,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,52,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,53,0,,0,Entered before 1980:,
ACSSF,B05007,26,54,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,55,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,56,0,,0,Other Central America:,
ACSSF,B05007,26,57,0,,0,Entered 2000 or later:,
ACSSF,B05007,26,58,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,59,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,60,0,,0,Entered 1990 to 1999:,
ACSSF,B05007,26,61,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,62,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,63,0,,0,Entered 1980 to 1989:,
ACSSF,B05007,26,64,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,65,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,66,0,,0,Entered before 1980:,
ACSSF,B05007,26,67,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,68,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,69,0,,0,South America:,
ACSSF,B05007,26,70,0,,0,Entered 2000 or later:,
ACSSF,B05007,26,71,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,72,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,73,0,,0,Entered 1990 to 1999:,
ACSSF,B05007,26,74,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,75,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,76,0,,0,Entered 1980 to 1989:,
ACSSF,B05007,26,77,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,78,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,79,0,,0,Entered before 1980:,
ACSSF,B05007,26,80,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,81,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,82,0,,0,Other areas:,
ACSSF,B05007,26,83,0,,0,Entered 2000 or later:,
ACSSF,B05007,26,84,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,85,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,86,0,,0,Entered 1990 to 1999:,
ACSSF,B05007,26,87,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,88,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,89,0,,0,Entered 1980 to 1989:,
ACSSF,B05007,26,90,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,91,0,,0,Not a U.S. citizen,
ACSSF,B05007,26,92,0,,0,Entered before 1980:,
ACSSF,B05007,26,93,0,,0,Naturalized U.S. citizen,
ACSSF,B05007,26,94,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,0,101,57 CELLS,151,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,Foreign Birth
ACSSF,C05007,26,0,0,,0,Universe:  Foreign-born population,
ACSSF,C05007,26,1,0,,0,Total:,
ACSSF,C05007,26,2,0,,0,Europe :,
ACSSF,C05007,26,3,0,,0,Entered U.S. 2000 or later,
ACSSF,C05007,26,4,0,,0,Entered U.S. 1990 to 1999:,
ACSSF,C05007,26,5,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,6,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,7,0,,0,Entered U.S. 1980 to 1989:,
ACSSF,C05007,26,8,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,9,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,10,0,,0,Entered U.S. before 1980:,
ACSSF,C05007,26,11,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,12,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,13,0,,0,Asia:,
ACSSF,C05007,26,14,0,,0,Entered U.S. 2000 or later,
ACSSF,C05007,26,15,0,,0,Entered U.S. 1990 to 1999:,
ACSSF,C05007,26,16,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,17,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,18,0,,0,Entered U.S. 1980 to 1989:,
ACSSF,C05007,26,19,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,20,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,21,0,,0,Entered U.S. before 1980:,
ACSSF,C05007,26,22,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,23,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,24,0,,0,Latin America:,
ACSSF,C05007,26,25,0,,0,Mexico:,
ACSSF,C05007,26,26,0,,0,Entered U.S. 2000 or later,
ACSSF,C05007,26,27,0,,0,Entered U.S. 1990 to 1999:,
ACSSF,C05007,26,28,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,29,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,30,0,,0,Entered U.S. 1980 to 1989:,
ACSSF,C05007,26,31,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,32,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,33,0,,0,Entered U.S. before 1980:,
ACSSF,C05007,26,34,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,35,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,36,0,,0,Other Latin America:,
ACSSF,C05007,26,37,0,,0,Entered U.S. 2000 or later,
ACSSF,C05007,26,38,0,,0,Entered U.S. 1990 to 1999:,
ACSSF,C05007,26,39,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,40,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,41,0,,0,Entered U.S. 1980 to 1989:,
ACSSF,C05007,26,42,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,43,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,44,0,,0,Entered U.S. before 1980:,
ACSSF,C05007,26,45,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,46,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,47,0,,0,Other Areas:,
ACSSF,C05007,26,48,0,,0,Entered U.S. 2000 or later,
ACSSF,C05007,26,49,0,,0,Entered U.S. 1990 to 1999:,
ACSSF,C05007,26,50,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,51,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,52,0,,0,Entered U.S. 1980 to 1989:,
ACSSF,C05007,26,53,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,54,0,,0,Not a U.S. citizen,
ACSSF,C05007,26,55,0,,0,Entered U.S. before 1980:,
ACSSF,C05007,26,56,0,,0,Naturalized U.S. citizen,
ACSSF,C05007,26,57,0,,0,Not a U.S. citizen,
ACSSF,B05008,27,0,7,69 CELLS,0,SEX BY PLACE OF BIRTH BY YEAR OF ENTRY FOR THE FOREIGN-BORN POPULATION,Foreign Birth
ACSSF,B05008,27,0,0,,0,Universe:  Foreign-born population,
ACSSF,B05008,27,1,0,,0,Total:,
ACSSF,B05008,27,2,0,,0,Male:,
ACSSF,B05008,27,3,0,,0,Europe:,
ACSSF,B05008,27,4,0,,0,Entered 2000 or later,
ACSSF,B05008,27,5,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,6,0,,0,Entered before 1990,
ACSSF,B05008,27,7,0,,0,Asia:,
ACSSF,B05008,27,8,0,,0,Entered 2000 or later,
ACSSF,B05008,27,9,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,10,0,,0,Entered before 1990,
ACSSF,B05008,27,11,0,,0,Latin America:,
ACSSF,B05008,27,12,0,,0,Entered 2000 or later,
ACSSF,B05008,27,13,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,14,0,,0,Entered before 1990,
ACSSF,B05008,27,15,0,,0,Caribbean:,
ACSSF,B05008,27,16,0,,0,Entered 2000 or later,
ACSSF,B05008,27,17,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,18,0,,0,Entered before 1990,
ACSSF,B05008,27,19,0,,0,Central America:,
ACSSF,B05008,27,20,0,,0,Mexico:,
ACSSF,B05008,27,21,0,,0,Entered 2000 or later,
ACSSF,B05008,27,22,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,23,0,,0,Entered before 1990,
ACSSF,B05008,27,24,0,,0,Other Central America:,
ACSSF,B05008,27,25,0,,0,Entered 2000 or later,
ACSSF,B05008,27,26,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,27,0,,0,Entered before 1990,
ACSSF,B05008,27,28,0,,0,South America:,
ACSSF,B05008,27,29,0,,0,Entered 2000 or later,
ACSSF,B05008,27,30,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,31,0,,0,Entered before 1990,
ACSSF,B05008,27,32,0,,0,Other areas:,
ACSSF,B05008,27,33,0,,0,Entered 2000 or later,
ACSSF,B05008,27,34,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,35,0,,0,Entered before 1990,
ACSSF,B05008,27,36,0,,0,Female:,
ACSSF,B05008,27,37,0,,0,Europe:,
ACSSF,B05008,27,38,0,,0,Entered 2000 or later,
ACSSF,B05008,27,39,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,40,0,,0,Entered before 1990,
ACSSF,B05008,27,41,0,,0,Asia:,
ACSSF,B05008,27,42,0,,0,Entered 2000 or later,
ACSSF,B05008,27,43,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,44,0,,0,Entered before 1990,
ACSSF,B05008,27,45,0,,0,Latin America:,
ACSSF,B05008,27,46,0,,0,Entered 2000 or later,
ACSSF,B05008,27,47,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,48,0,,0,Entered before 1990,
ACSSF,B05008,27,49,0,,0,Caribbean:,
ACSSF,B05008,27,50,0,,0,Entered 2000 or later,
ACSSF,B05008,27,51,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,52,0,,0,Entered before 1990,
ACSSF,B05008,27,53,0,,0,Central America:,
ACSSF,B05008,27,54,0,,0,Mexico:,
ACSSF,B05008,27,55,0,,0,Entered 2000 or later,
ACSSF,B05008,27,56,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,57,0,,0,Entered before 1990,
ACSSF,B05008,27,58,0,,0,Other Central America:,
ACSSF,B05008,27,59,0,,0,Entered 2000 or later,
ACSSF,B05008,27,60,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,61,0,,0,Entered before 1990,
ACSSF,B05008,27,62,0,,0,South America:,
ACSSF,B05008,27,63,0,,0,Entered 2000 or later,
ACSSF,B05008,27,64,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,65,0,,0,Entered before 1990,
ACSSF,B05008,27,66,0,,0,Other areas:,
ACSSF,B05008,27,67,0,,0,Entered 2000 or later,
ACSSF,B05008,27,68,0,,0,Entered 1990 to 1999,
ACSSF,B05008,27,69,0,,0,Entered before 1990,
ACSSF,B05009,27,0,76,37 CELLS,0,AGE AND NATIVITY OF OWN CHILDREN UNDER 18 YEARS IN FAMILIES AND SUBFAMILIES BY NUMBER AND NATIVITY OF PARENTS,Foreign Birth
ACSSF,B05009,27,0,0,,0,Universe: Own children under 18 years living in families or subfamilies,
ACSSF,B05009,27,1,0,,0,Total:,
ACSSF,B05009,27,2,0,,0,Under 6 years:,
ACSSF,B05009,27,3,0,,0,Living with two parents:,
ACSSF,B05009,27,4,0,,0,Child is native,
ACSSF,B05009,27,5,0,,0,Child is foreign born,
ACSSF,B05009,27,6,0,,0,Both parents native,
ACSSF,B05009,27,7,0,,0,Both parents foreign born:,
ACSSF,B05009,27,8,0,,0,Child is native,
ACSSF,B05009,27,9,0,,0,Child is foreign born,
ACSSF,B05009,27,10,0,,0,One native and one foreign-born parent:,
ACSSF,B05009,27,11,0,,0,Child is native,
ACSSF,B05009,27,12,0,,0,Child is foreign born,
ACSSF,B05009,27,13,0,,0,Living with one parent:,
ACSSF,B05009,27,14,0,,0,Child is native,
ACSSF,B05009,27,15,0,,0,Child is foreign born,
ACSSF,B05009,27,16,0,,0,Native parent,
ACSSF,B05009,27,17,0,,0,Foreign-born parent:,
ACSSF,B05009,27,18,0,,0,Child is native,
ACSSF,B05009,27,19,0,,0,Child is foreign born,
ACSSF,B05009,27,20,0,,0,6 to 17 years:,
ACSSF,B05009,27,21,0,,0,Living with two parents:,
ACSSF,B05009,27,22,0,,0,Child is native,
ACSSF,B05009,27,23,0,,0,Child is foreign born,
ACSSF,B05009,27,24,0,,0,Both parents native,
ACSSF,B05009,27,25,0,,0,Both parents foreign born:,
ACSSF,B05009,27,26,0,,0,Child is native,
ACSSF,B05009,27,27,0,,0,Child is foreign born,
ACSSF,B05009,27,28,0,,0,One native and one foreign-born parent:,
ACSSF,B05009,27,29,0,,0,Child is native,
ACSSF,B05009,27,30,0,,0,Child is foreign born,
ACSSF,B05009,27,31,0,,0,Living with one parent:,
ACSSF,B05009,27,32,0,,0,Child is native,
ACSSF,B05009,27,33,0,,0,Child is foreign born,
ACSSF,B05009,27,34,0,,0,Native parent,
ACSSF,B05009,27,35,0,,0,Foreign-born parent:,
ACSSF,B05009,27,36,0,,0,Child is native,
ACSSF,B05009,27,37,0,,0,Child is foreign born,
ACSSF,B05010,27,0,113,25 CELLS,0,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY NATIVITY OF CHILDREN UNDER 18 YEARS IN FAMILIES AND SUBFAMILIES BY LIVING ARRANGEMENTS AND NATIVITY OF PARENTS,Foreign Birth
ACSSF,B05010,27,0,0,,0,Universe: Own children under 18 years living in families or subfamilies for whom poverty status is determined,
ACSSF,B05010,27,1,0,,0,Total:,
ACSSF,B05010,27,2,0,,0,Under 1.00:,
ACSSF,B05010,27,3,0,,0,Living with two parents:,
ACSSF,B05010,27,4,0,,0,Both parents native,
ACSSF,B05010,27,5,0,,0,Both parents foreign born,
ACSSF,B05010,27,6,0,,0,One native and one foreign-born parent,
ACSSF,B05010,27,7,0,,0,Living with one parent:,
ACSSF,B05010,27,8,0,,0,Native parent,
ACSSF,B05010,27,9,0,,0,Foreign-born parent,
ACSSF,B05010,27,10,0,,0,1.00 to 1.99:,
ACSSF,B05010,27,11,0,,0,Living with two parents:,
ACSSF,B05010,27,12,0,,0,Both parents native,
ACSSF,B05010,27,13,0,,0,Both parents foreign born,
ACSSF,B05010,27,14,0,,0,One native and one foreign-born parent,
ACSSF,B05010,27,15,0,,0,Living with one parent:,
ACSSF,B05010,27,16,0,,0,Native parent,
ACSSF,B05010,27,17,0,,0,Foreign-born parent,
ACSSF,B05010,27,18,0,,0,2.0  and over:,
ACSSF,B05010,27,19,0,,0,Living with two parents:,
ACSSF,B05010,27,20,0,,0,Both parents native,
ACSSF,B05010,27,21,0,,0,Both parents foreign born,
ACSSF,B05010,27,22,0,,0,One native and one foreign-born parent,
ACSSF,B05010,27,23,0,,0,Living with one parent:,
ACSSF,B05010,27,24,0,,0,Native parent,
ACSSF,B05010,27,25,0,,0,Foreign-born parent,
ACSSF,C05008,27,0,138,51 CELLS,0,SEX BY PLACE OF BIRTH BY YEAR OF ENTRY FOR THE FOREIGN-BORN POPULATION,Foreign Birth
ACSSF,C05008,27,0,0,,0,Universe: Foreign-born population,
ACSSF,C05008,27,1,0,,0,Total:,
ACSSF,C05008,27,2,0,,0,Male:,
ACSSF,C05008,27,3,0,,0,Europe:,
ACSSF,C05008,27,4,0,,0,Entered U.S. 2000 or later,
ACSSF,C05008,27,5,0,,0,Entered U.S. 1990 to 1999,
ACSSF,C05008,27,6,0,,0,Entered U.S. before 1990,
ACSSF,C05008,27,7,0,,0,Asia:,
ACSSF,C05008,27,8,0,,0,Entered U.S. 2000 or later,
ACSSF,C05008,27,9,0,,0,Entered U.S. 1990 to 1999,
ACSSF,C05008,27,10,0,,0,Entered U.S. before 1990,
ACSSF,C05008,27,11,0,,0,Latin America:,
ACSSF,C05008,27,12,0,,0,Entered U.S. 2000 or later,
ACSSF,C05008,27,13,0,,0,Entered U.S. 1990 to 1999,
ACSSF,C05008,27,14,0,,0,Entered U.S. before 1990,
ACSSF,C05008,27,15,0,,0,Mexico:,
ACSSF,C05008,27,16,0,,0,Entered U.S. 2000 or later,
ACSSF,C05008,27,17,0,,0,Entered U.S. 1990 to 1999,
ACSSF,C05008,27,18,0,,0,Entered U.S. before 1990,
ACSSF,C05008,27,19,0,,0,Other Latin America:,
ACSSF,C05008,27,20,0,,0,Entered U.S. 2000 or later,
ACSSF,C05008,27,21,0,,0,Entered U.S. 1990 to 1999,
ACSSF,C05008,27,22,0,,0,Entered U.S. before 1990,
ACSSF,C05008,27,23,0,,0,Other areas:,
ACSSF,C05008,27,24,0,,0,Entered U.S. 2000 or later,
ACSSF,C05008,27,25,0,,0,Entered U.S. 1990 to 1999,
ACSSF,C05008,27,26,0,,0,Entered U.S. before 1990,
ACSSF,C05008,27,27,0,,0,Female:,
ACSSF,C05008,27,28,0,,0,Europe:,
ACSSF,C05008,27,29,0,,0,Entered U.S. 2000 or later,
ACSSF,C05008,27,30,0,,0,Entered U.S. 1990 to 1999,
ACSSF,C05008,27,31,0,,0,Entered U.S. before 1990,
ACSSF,C05008,27,32,0,,0,Asia:,
ACSSF,C05008,27,33,0,,0,Entered U.S. 2000 or later,
ACSSF,C05008,27,34,0,,0,Entered U.S. 1990 to 1999,
ACSSF,C05008,27,35,0,,0,Entered U.S. before 1990,
ACSSF,C05008,27,36,0,,0,Latin America:,
ACSSF,C05008,27,37,0,,0,Entered U.S. 2000 or later,
ACSSF,C05008,27,38,0,,0,Entered U.S. 1990 to 1999,
ACSSF,C05008,27,39,0,,0,Entered U.S. before 1990,
ACSSF,C05008,27,40,0,,0,Mexico:,
ACSSF,C05008,27,41,0,,0,Entered U.S. 2000 or later,
ACSSF,C05008,27,42,0,,0,Entered U.S. 1990 to 1999,
ACSSF,C05008,27,43,0,,0,Entered U.S. before 1990,
ACSSF,C05008,27,44,0,,0,Other Latin America:,
